field,m,angle,distance,relerr_offset,relerr_abs,mag
phis,0,3.141593,5.623413e-04,1.427313e-16,6.764035e-13,1.593019e+03
phis,0,3.141593,1.000000e-03,2.538168e-16,5.542089e-13,8.958182e+02
phis,0,3.141593,1.778279e-03,4.513593e-16,4.894991e-13,5.037532e+02
phis,0,3.141593,3.162278e-03,0.000000e+00,2.508280e-14,2.832789e+02
phis,0,3.141593,5.623413e-03,1.784196e-16,4.442648e-14,1.592970e+02
phis,0,3.141593,1.000000e-02,3.172883e-16,2.157560e-14,8.957692e+01
phis,0,3.141593,1.778279e-02,1.410635e-16,9.733380e-15,5.037043e+01
phis,0,3.141593,3.162278e-02,6.271784e-16,2.508713e-14,2.832299e+01
phis,0,3.141593,5.623413e-02,0.000000e+00,1.271630e-14,1.592481e+01
phis,0,3.141593,1.000000e-01,1.984134e-16,3.968268e-15,8.952806e+00
phis,0,3.141593,1.778279e-01,1.765002e-16,3.530005e-16,5.032166e+00
phis,0,3.141593,3.162278e-01,3.141282e-16,2.984218e-15,2.827439e+00
phis,0,3.141593,5.623413e-01,0.000000e+00,2.797146e-16,1.587651e+00
phis,0,3.141593,1.000000e+00,2.493464e-16,2.493464e-16,8.905067e-01
phis,0,3.665191,1.000000e-12,1.554138e-16,1.205130e-04,1.963633e+11
phis,0,3.665191,1.778279e-12,2.763692e-16,7.771499e-05,1.104232e+11
phis,0,3.665191,3.162278e-12,6.143271e-16,3.184163e-05,6.209554e+10
phis,0,3.665191,5.623413e-12,2.184891e-16,2.071795e-05,3.491889e+10
phis,0,3.665191,1.000000e-11,1.942673e-16,2.060836e-06,1.963633e+10
phis,0,3.665191,1.778279e-11,0.000000e+00,5.490077e-06,1.104232e+10
phis,0,3.665191,3.162278e-11,3.071636e-16,2.244641e-06,6.209554e+09
phis,0,3.665191,5.623413e-11,4.096670e-16,2.352104e-07,3.491889e+09
phis,0,3.665191,1.000000e-10,1.214171e-16,1.565777e-07,1.963633e+09
phis,0,3.665191,1.778279e-10,0.000000e+00,6.918925e-08,1.104232e+09
phis,0,3.665191,3.162278e-10,3.839544e-16,4.628170e-07,6.209554e+08
phis,0,3.665191,5.623413e-10,1.706946e-16,2.767628e-08,3.491889e+08
phis,0,3.665191,1.000000e-09,1.517713e-16,8.266198e-08,1.963633e+08
phis,0,3.665191,1.778279e-09,2.698918e-16,4.684386e-08,1.104232e+08
phis,0,3.665191,3.162278e-09,1.199858e-16,3.192513e-08,6.209554e+07
phis,0,3.665191,5.623413e-09,2.133682e-16,9.016523e-09,3.491889e+07
phis,0,3.665191,1.000000e-08,1.897142e-16,2.955211e-09,1.963633e+07
phis,0,3.665191,1.778279e-08,6.747295e-16,1.116752e-08,1.104232e+07
phis,0,3.665191,3.162278e-08,1.499822e-16,7.188014e-09,6.209554e+06
phis,0,3.665191,5.623413e-08,4.000654e-16,1.224897e-09,3.491889e+06
phis,0,3.665191,1.000000e-07,1.185713e-16,1.630979e-09,1.963633e+06
phis,0,3.665191,1.778279e-07,2.108530e-16,1.122644e-09,1.104232e+06
phis,0,3.665191,3.162278e-07,1.874778e-16,5.155880e-10,6.209554e+05
phis,0,3.665191,5.623413e-07,3.333878e-16,2.007545e-10,3.491889e+05
phis,0,3.665191,1.000000e-06,2.964283e-16,1.552807e-10,1.963633e+05
phis,0,3.665191,1.778279e-06,2.635662e-16,3.502439e-11,1.104232e+05
phis,0,3.665191,3.162278e-06,0.000000e+00,2.528606e-12,6.209555e+04
phis,0,3.665191,5.623413e-06,0.000000e+00,1.333968e-12,3.491890e+04
phis,0,3.665191,1.000000e-05,1.852676e-16,4.680046e-12,1.963634e+04
phis,0,3.665191,1.778279e-05,1.647288e-16,3.505263e-12,1.104233e+04
phis,0,3.665191,3.162278e-05,4.394004e-16,2.145592e-12,6.209562e+03
phis,0,3.665191,5.623413e-05,5.209173e-16,1.021128e-12,3.491897e+03
phis,0,3.665191,1.000000e-04,5.789592e-16,1.877796e-12,1.963641e+03
phis,0,3.665191,1.778279e-04,4.118192e-16,9.807474e-13,1.104240e+03
phis,0,3.665191,3.162278e-04,3.661627e-16,3.249694e-13,6.209635e+02
phis,0,3.665191,5.623413e-04,1.627832e-16,1.287615e-13,3.491970e+02
phis,0,3.665191,1.000000e-03,2.894688e-16,1.146296e-13,1.963715e+02
phis,0,3.665191,1.778279e-03,2.573699e-16,1.788721e-14,1.104314e+02
phis,0,3.665191,3.162278e-03,1.144123e-16,1.613213e-14,6.210370e+01
phis,0,3.665191,5.623413e-03,2.034362e-16,2.624327e-14,3.492705e+01
phis,0,3.665191,1.000000e-02,0.000000e+00,2.206373e-14,1.964450e+01
phis,0,3.665191,1.778279e-02,3.214981e-16,9.323444e-15,1.105050e+01
phis,0,3.665191,3.162278e-02,0.000000e+00,3.999682e-15,6.217744e+00
phis,0,3.665191,5.623413e-02,2.537578e-16,2.030062e-15,3.500103e+00
phis,0,3.665191,1.000000e-01,1.126049e-16,1.126049e-15,1.971892e+00
phis,0,3.665191,1.778279e-01,3.991557e-16,7.983115e-16,1.112571e+00
phis,0,3.665191,3.162278e-01,3.527630e-16,8.819076e-16,6.294441e-01
phis,0,3.665191,5.623413e-01,1.550745e-16,7.753724e-16,3.579644e-01
phis,0,3.665191,1.000000e+00,5.396909e-16,4.047682e-16,2.057146e-01
phis,0,4.188790,1.000000e-12,3.972574e-16,6.613644e-05,1.152310e+11
phis,0,4.188790,1.778279e-12,2.354782e-16,4.662259e-05,6.479914e+10
phis,0,4.188790,3.162278e-12,4.187461e-16,3.056858e-05,3.643924e+10
phis,0,4.188790,5.623413e-12,0.000000e+00,1.789310e-05,2.049129e+10
phis,0,4.188790,1.000000e-11,0.000000e+00,7.722773e-06,1.152310e+10
phis,0,4.188790,1.778279e-11,0.000000e+00,5.843652e-07,6.479914e+09
phis,0,4.188790,3.162278e-11,3.925745e-16,1.263343e-06,3.643924e+09
phis,0,4.188790,5.623413e-11,1.163512e-16,5.301585e-07,2.049129e+09
phis,0,4.188790,1.000000e-10,2.069049e-16,5.035734e-07,1.152310e+09
phis,0,4.188790,1.778279e-10,0.000000e+00,2.538162e-07,6.479914e+08
phis,0,4.188790,3.162278e-10,1.635727e-16,3.515349e-07,3.643924e+08
phis,0,4.188790,5.623413e-10,1.454390e-16,2.067708e-07,2.049129e+08
phis,0,4.188790,1.000000e-09,0.000000e+00,8.057421e-08,1.152310e+08
phis,0,4.188790,1.778279e-09,2.299592e-16,4.161816e-08,6.479914e+07
phis,0,4.188790,3.162278e-09,0.000000e+00,3.785407e-08,3.643924e+07
phis,0,4.188790,5.623413e-09,1.817987e-16,2.025725e-08,2.049129e+07
phis,0,4.188790,1.000000e-08,3.232889e-16,3.973883e-09,1.152310e+07
phis,0,4.188790,1.778279e-08,1.437245e-16,1.954370e-10,6.479914e+06
phis,0,4.188790,3.162278e-08,5.111647e-16,2.517847e-09,3.643924e+06
phis,0,4.188790,5.623413e-08,1.136242e-16,2.184213e-09,2.049129e+06
phis,0,4.188790,1.000000e-07,0.000000e+00,1.126622e-09,1.152310e+06
phis,0,4.188790,1.778279e-07,1.796556e-16,1.351255e-10,6.479915e+05
phis,0,4.188790,3.162278e-07,1.597390e-16,4.388573e-11,3.643924e+05
phis,0,4.188790,5.623413e-07,1.420303e-16,1.122002e-10,2.049129e+05
phis,0,4.188790,1.000000e-06,0.000000e+00,6.119695e-11,1.152310e+05
phis,0,4.188790,1.778279e-06,2.245695e-16,2.459755e-11,6.479915e+04
phis,0,4.188790,3.162278e-06,3.993474e-16,3.221136e-11,3.643924e+04
phis,0,4.188790,5.623413e-06,1.775378e-16,1.356353e-11,2.049129e+04
phis,0,4.188790,1.000000e-05,4.735677e-16,5.721487e-12,1.152310e+04
phis,0,4.188790,1.778279e-05,1.403559e-16,1.193025e-14,6.479917e+03
phis,0,4.188790,3.162278e-05,1.247960e-16,1.307987e-12,3.643927e+03
phis,0,4.188790,5.623413e-05,0.000000e+00,3.191238e-13,2.049132e+03
phis,0,4.188790,1.000000e-04,1.973194e-16,7.614556e-13,1.152313e+03
phis,0,4.188790,1.778279e-04,1.754442e-16,2.354461e-13,6.479943e+02
phis,0,4.188790,3.162278e-04,1.559939e-16,2.679974e-13,3.643952e+02
phis,0,4.188790,5.623413e-04,1.386995e-16,1.090178e-13,2.049158e+02
phis,0,4.188790,1.000000e-03,3.699656e-16,1.011239e-14,1.152339e+02
phis,0,4.188790,1.778279e-03,2.192965e-16,5.921005e-14,6.480201e+01
phis,0,4.188790,3.162278e-03,5.849355e-16,3.041665e-14,3.644211e+01
phis,0,4.188790,5.623413e-03,1.733525e-16,7.107452e-15,2.049416e+01
phis,0,4.188790,1.000000e-02,1.541177e-16,5.240002e-15,1.152597e+01
phis,0,4.188790,1.778279e-02,6.850271e-16,5.480217e-16,6.482797e+00
phis,0,4.188790,3.162278e-02,1.217744e-16,2.435488e-16,3.646819e+00
phis,0,4.188790,5.623413e-02,2.164129e-16,1.514890e-15,2.052046e+00
phis,0,4.188790,1.000000e-01,1.922022e-16,1.922022e-16,1.155266e+00
phis,0,4.188790,1.778279e-01,3.410723e-16,5.116084e-16,6.510192e-01
phis,0,4.188790,3.162278e-01,1.510289e-16,4.530868e-16,3.675531e-01
phis,0,4.188790,5.623413e-01,2.664603e-16,1.332302e-16,2.083280e-01
phis,0,4.188790,1.000000e+00,2.329371e-16,2.329371e-16,1.191548e-01
phis,0,4.712389,1.000000e-12,0.000000e+00,8.889268e-05,1.000000e+11
phis,0,4.712389,1.778279e-12,1.356720e-16,4.264098e-05,5.623413e+10
phis,0,4.712389,3.162278e-12,0.000000e+00,2.580452e-05,3.162278e+10
phis,0,4.712389,5.623413e-12,2.145162e-16,1.572195e-05,1.778279e+10
phis,0,4.712389,1.000000e-11,0.000000e+00,8.274036e-08,1.000000e+10
phis,0,4.712389,1.778279e-11,1.695899e-16,5.183312e-06,5.623413e+09
phis,0,4.712389,3.162278e-11,1.507891e-16,2.281484e-06,3.162278e+09
phis,0,4.712389,5.623413e-11,1.340726e-16,7.209396e-08,1.778279e+09
phis,0,4.712389,1.000000e-10,1.192093e-16,8.274036e-08,1.000000e+09
phis,0,4.712389,1.778279e-10,4.239749e-16,1.887442e-07,5.623413e+08
phis,0,4.712389,3.162278e-10,3.769729e-16,1.749783e-07,3.162278e+08
phis,0,4.712389,5.623413e-10,0.000000e+00,7.209396e-08,1.778279e+08
phis,0,4.712389,1.000000e-09,1.490116e-16,8.274036e-08,1.000000e+08
phis,0,4.712389,1.778279e-09,0.000000e+00,6.098549e-08,5.623413e+07
phis,0,4.712389,3.162278e-09,3.534121e-16,3.454494e-08,3.162278e+07
phis,0,4.712389,5.623413e-09,2.094885e-16,6.877512e-09,1.778279e+07
phis,0,4.712389,1.000000e-08,3.725290e-16,6.077471e-09,1.000000e+07
phis,0,4.712389,1.778279e-08,1.656152e-16,1.446944e-09,5.623413e+06
phis,0,4.712389,3.162278e-08,1.472550e-16,5.633932e-10,3.162278e+06
phis,0,4.712389,5.623413e-08,1.309303e-16,1.019635e-09,1.778279e+06
phis,0,4.712389,1.000000e-07,2.328306e-16,5.838674e-10,1.000000e+06
phis,0,4.712389,1.778279e-07,0.000000e+00,1.982958e-10,5.623413e+05
phis,0,4.712389,3.162278e-07,0.000000e+00,1.387730e-10,3.162278e+05
phis,0,4.712389,5.623413e-07,1.636629e-16,1.649370e-10,1.778279e+05
phis,0,4.712389,1.000000e-06,1.455192e-16,8.226663e-11,1.000000e+05
phis,0,4.712389,1.778279e-06,2.587737e-16,5.143399e-11,5.623413e+04
phis,0,4.712389,3.162278e-06,3.451290e-16,1.660415e-12,3.162278e+04
phis,0,4.712389,5.623413e-06,2.045786e-16,6.994133e-12,1.778279e+04
phis,0,4.712389,1.000000e-05,1.818989e-16,6.551090e-12,1.000000e+04
phis,0,4.712389,1.778279e-05,3.234671e-16,1.488111e-12,5.623413e+03
phis,0,4.712389,3.162278e-05,2.876075e-16,1.660214e-12,3.162278e+03
phis,0,4.712389,5.623413e-05,1.278616e-16,9.028309e-13,1.778279e+03
phis,0,4.712389,1.000000e-04,2.273737e-16,1.099352e-13,1.000000e+03
phis,0,4.712389,1.778279e-04,2.021670e-16,2.397700e-13,5.623413e+02
phis,0,4.712389,3.162278e-04,0.000000e+00,2.561504e-13,3.162278e+02
phis,0,4.712389,5.623413e-04,3.196540e-16,1.129977e-13,1.778279e+02
phis,0,4.712389,1.000000e-03,1.421085e-16,1.104183e-13,1.000000e+02
phis,0,4.712389,1.778279e-03,3.790630e-16,1.036106e-14,5.623413e+01
phis,0,4.712389,3.162278e-03,3.370400e-16,2.539035e-14,3.162278e+01
phis,0,4.712389,5.623413e-03,1.997837e-16,5.194377e-15,1.778280e+01
phis,0,4.712389,1.000000e-02,7.105421e-16,7.105421e-16,1.000001e+01
phis,0,4.712389,1.778279e-02,3.158850e-16,2.685023e-15,5.623429e+00
phis,0,4.712389,3.162278e-02,1.404321e-16,3.089507e-15,3.162305e+00
phis,0,4.712389,5.623413e-02,3.745842e-16,9.988913e-16,1.778328e+00
phis,0,4.712389,1.000000e-01,0.000000e+00,8.881010e-16,1.000087e+00
phis,0,4.712389,1.778279e-01,1.973742e-16,1.973742e-16,5.624964e-01
phis,0,4.712389,3.162278e-01,1.753887e-16,1.753887e-16,3.165036e-01
phis,0,4.712389,5.623413e-01,1.556517e-16,1.556517e-16,1.783184e-01
phis,0,4.712389,1.000000e+00,0.000000e+00,0.000000e+00,1.008722e-01
phis,0,5.235988,1.000000e-12,0.000000e+00,6.613644e-05,1.152310e+11
phis,0,5.235988,1.778279e-12,2.354782e-16,4.662259e-05,6.479914e+10
phis,0,5.235988,3.162278e-12,0.000000e+00,3.056858e-05,3.643924e+10
phis,0,5.235988,5.623413e-12,1.861619e-16,1.789310e-05,2.049129e+10
phis,0,5.235988,1.000000e-11,4.965718e-16,7.722773e-06,1.152310e+10
phis,0,5.235988,1.778279e-11,2.943478e-16,5.843652e-07,6.479914e+09
phis,0,5.235988,3.162278e-11,1.308582e-16,1.263343e-06,3.643924e+09
phis,0,5.235988,5.623413e-11,4.654048e-16,5.301585e-07,2.049129e+09
phis,0,5.235988,1.000000e-10,4.138098e-16,5.035734e-07,1.152310e+09
phis,0,5.235988,1.778279e-10,1.839674e-16,2.538162e-07,6.479914e+08
phis,0,5.235988,3.162278e-10,1.635727e-16,3.515349e-07,3.643924e+08
phis,0,5.235988,5.623413e-10,1.454390e-16,2.067708e-07,2.049129e+08
phis,0,5.235988,1.000000e-09,2.586312e-16,8.057421e-08,1.152310e+08
phis,0,5.235988,1.778279e-09,5.748981e-16,4.161816e-08,6.479914e+07
phis,0,5.235988,3.162278e-09,0.000000e+00,3.785407e-08,3.643924e+07
phis,0,5.235988,5.623413e-09,3.635975e-16,2.025725e-08,2.049129e+07
phis,0,5.235988,1.000000e-08,6.465779e-16,3.973883e-09,1.152310e+07
phis,0,5.235988,1.778279e-08,0.000000e+00,1.954370e-10,6.479914e+06
phis,0,5.235988,3.162278e-08,1.277912e-16,2.517847e-09,3.643924e+06
phis,0,5.235988,5.623413e-08,0.000000e+00,2.184213e-09,2.049129e+06
phis,0,5.235988,1.000000e-07,4.041112e-16,1.126621e-09,1.152310e+06
phis,0,5.235988,1.778279e-07,1.796556e-16,1.351258e-10,6.479914e+05
phis,0,5.235988,3.162278e-07,1.597390e-16,4.388573e-11,3.643924e+05
phis,0,5.235988,5.623413e-07,1.420303e-16,1.122002e-10,2.049129e+05
phis,0,5.235988,1.000000e-06,3.788542e-16,6.119696e-11,1.152310e+05
phis,0,5.235988,1.778279e-06,2.245696e-16,2.459767e-11,6.479914e+04
phis,0,5.235988,3.162278e-06,0.000000e+00,3.221137e-11,3.643923e+04
phis,0,5.235988,5.623413e-06,3.550757e-16,1.356425e-11,2.049129e+04
phis,0,5.235988,1.000000e-05,1.578560e-16,5.721174e-12,1.152310e+04
phis,0,5.235988,1.778279e-05,1.403560e-16,1.235133e-14,6.479912e+03
phis,0,5.235988,3.162278e-05,2.495923e-16,1.308363e-12,3.643921e+03
phis,0,5.235988,5.623413e-05,2.219226e-16,3.191247e-13,2.049126e+03
phis,0,5.235988,1.000000e-04,1.973204e-16,7.614594e-13,1.152307e+03
phis,0,5.235988,1.778279e-04,0.000000e+00,2.356236e-13,6.479886e+02
phis,0,5.235988,3.162278e-04,0.000000e+00,2.681577e-13,3.643895e+02
phis,0,5.235988,5.623413e-04,2.774067e-16,1.090208e-13,2.049100e+02
phis,0,5.235988,1.000000e-03,1.233280e-16,1.023622e-14,1.152281e+02
phis,0,5.235988,1.778279e-03,2.193159e-16,5.943461e-14,6.479628e+01
phis,0,5.235988,3.162278e-03,0.000000e+00,3.042143e-14,3.643637e+01
phis,0,5.235988,5.623413e-03,0.000000e+00,7.109441e-15,2.048843e+01
phis,0,5.235988,1.000000e-02,3.083889e-16,5.088416e-15,1.152024e+01
phis,0,5.235988,1.778279e-02,1.371267e-16,8.227604e-16,6.477062e+00
phis,0,5.235988,3.162278e-02,0.000000e+00,2.439324e-16,3.641084e+00
phis,0,5.235988,5.623413e-02,2.170196e-16,1.302117e-15,2.046310e+00
phis,0,5.235988,1.000000e-01,1.931617e-16,0.000000e+00,1.149527e+00
phis,0,5.235988,1.778279e-01,3.441098e-16,5.161648e-16,6.452724e-01
phis,0,5.235988,3.162278e-01,0.000000e+00,1.534387e-16,3.617806e-01
phis,0,5.235988,5.623413e-01,0.000000e+00,6.854106e-16,2.024741e-01
phis,0,5.235988,1.000000e+00,2.455305e-16,2.455305e-16,1.130433e-01
phis,0,5.759587,1.000000e-12,0.000000e+00,1.205130e-04,1.963633e+11
phis,0,5.759587,1.778279e-12,0.000000e+00,7.771499e-05,1.104232e+11
phis,0,5.759587,3.162278e-12,1.228654e-16,3.184163e-05,6.209554e+10
phis,0,5.759587,5.623413e-12,0.000000e+00,2.071795e-05,3.491889e+10
phis,0,5.759587,1.000000e-11,3.885346e-16,2.060836e-06,1.963633e+10
phis,0,5.759587,1.778279e-11,0.000000e+00,5.490077e-06,1.104232e+10
phis,0,5.759587,3.162278e-11,0.000000e+00,2.244641e-06,6.209554e+09
phis,0,5.759587,5.623413e-11,5.462226e-16,2.352104e-07,3.491889e+09
phis,0,5.759587,1.000000e-10,4.856682e-16,1.565777e-07,1.963633e+09
phis,0,5.759587,1.778279e-10,2.159135e-16,6.918925e-08,1.104232e+09
phis,0,5.759587,3.162278e-10,1.919772e-16,4.628170e-07,6.209554e+08
phis,0,5.759587,5.623413e-10,3.413891e-16,2.767628e-08,3.491889e+08
phis,0,5.759587,1.000000e-09,1.517713e-16,8.266198e-08,1.963633e+08
phis,0,5.759587,1.778279e-09,0.000000e+00,4.684386e-08,1.104232e+08
phis,0,5.759587,3.162278e-09,1.199858e-16,3.192513e-08,6.209554e+07
phis,0,5.759587,5.623413e-09,0.000000e+00,9.016522e-09,3.491889e+07
phis,0,5.759587,1.000000e-08,1.897142e-16,2.955213e-09,1.963633e+07
phis,0,5.759587,1.778279e-08,1.686824e-16,1.116752e-08,1.104232e+07
phis,0,5.759587,3.162278e-08,1.499822e-16,7.188015e-09,6.209554e+06
phis,0,5.759587,5.623413e-08,4.000654e-16,1.224899e-09,3.491889e+06
phis,0,5.759587,1.000000e-07,1.185713e-16,1.630980e-09,1.963633e+06
phis,0,5.759587,1.778279e-07,0.000000e+00,1.122645e-09,1.104232e+06
phis,0,5.759587,3.162278e-07,0.000000e+00,5.155867e-10,6.209554e+05
phis,0,5.759587,5.623413e-07,1.666939e-16,2.007558e-10,3.491889e+05
phis,0,5.759587,1.000000e-06,4.446426e-16,1.552794e-10,1.963633e+05
phis,0,5.759587,1.778279e-06,2.635662e-16,3.502611e-11,1.104232e+05
phis,0,5.759587,3.162278e-06,1.171736e-16,2.529895e-12,6.209553e+04
phis,0,5.759587,5.623413e-06,0.000000e+00,1.332093e-12,3.491888e+04
phis,0,5.759587,1.000000e-05,0.000000e+00,4.678753e-12,1.963633e+04
phis,0,5.759587,1.778279e-05,1.647290e-16,3.506916e-12,1.104231e+04
phis,0,5.759587,3.162278e-05,1.464672e-16,2.144426e-12,6.209546e+03
phis,0,5.759587,5.623413e-05,2.604599e-16,1.022565e-12,3.491881e+03
phis,0,5.759587,1.000000e-04,6.947569e-16,1.876307e-12,1.963625e+03
phis,0,5.759587,1.778279e-04,6.177379e-16,9.791146e-13,1.104224e+03
phis,0,5.759587,3.162278e-04,0.000000e+00,3.240625e-13,6.209472e+02
phis,0,5.759587,5.623413e-04,0.000000e+00,1.300699e-13,3.491807e+02
phis,0,5.759587,1.000000e-03,4.342393e-16,1.162314e-13,1.963552e+02
phis,0,5.759587,1.778279e-03,2.574079e-16,1.647411e-14,1.104151e+02
phis,0,5.759587,3.162278e-03,4.577695e-16,1.716636e-14,6.208738e+01
phis,0,5.759587,5.623413e-03,0.000000e+00,2.808732e-14,3.491073e+01
phis,0,5.759587,1.000000e-02,3.620013e-16,1.918607e-14,1.962818e+01
phis,0,5.759587,1.778279e-02,3.219735e-16,7.727364e-15,1.103418e+01
phis,0,5.759587,3.162278e-02,1.432217e-16,2.721212e-15,6.201425e+00
phis,0,5.759587,5.623413e-02,0.000000e+00,3.696724e-15,3.483784e+00
phis,0,5.759587,1.000000e-01,1.135447e-16,4.541790e-16,1.955569e+00
phis,0,5.759587,1.778279e-01,4.051025e-16,6.076538e-16,1.096239e+00
phis,0,5.759587,3.162278e-01,5.432666e-16,3.621777e-16,6.130819e-01
phis,0,5.759587,5.623413e-01,3.250948e-16,3.250948e-16,3.415074e-01
phis,0,5.759587,1.000000e+00,0.000000e+00,0.000000e+00,1.889577e-01
src,0,0.000000,1.000000e-12,1.248186e-13,2.666543e-04,2.405256e+34
src,0,0.000000,1.778279e-12,1.384136e-13,2.467068e-04,4.277218e+33
src,0,0.000000,3.162278e-12,1.997050e-13,3.439633e-04,7.606088e+32
src,0,0.000000,5.623413e-12,1.929864e-13,2.840272e-04,1.352575e+32
src,0,0.000000,1.000000e-11,8.558736e-13,2.662526e-04,2.405256e+31
src,0,0.000000,1.778279e-11,1.804454e-13,5.300760e-05,4.277218e+30
src,0,0.000000,3.162278e-11,3.943046e-13,6.844467e-06,7.606088e+29
src,0,0.000000,5.623413e-11,3.780972e-13,2.162828e-07,1.352575e+29
src,0,0.000000,1.000000e-10,4.916876e-13,2.482209e-07,2.405256e+28
src,0,0.000000,1.778279e-10,7.326277e-14,6.925691e-06,4.277218e+27
src,0,0.000000,3.162278e-10,2.130406e-13,6.844466e-06,7.606088e+26
src,0,0.000000,5.623413e-10,4.097537e-13,2.162824e-07,1.352575e+26
src,0,0.000000,1.000000e-09,3.499891e-13,2.482206e-07,2.405256e+25
src,0,0.000000,1.778279e-09,8.569163e-13,9.321457e-07,4.277218e+24
src,0,0.000000,3.162278e-09,2.207526e-13,1.036349e-07,7.606088e+23
src,0,0.000000,5.623413e-09,4.472849e-13,2.162816e-07,1.352575e+23
src,0,0.000000,1.000000e-08,5.374415e-13,2.482208e-07,2.405256e+22
src,0,0.000000,1.778279e-08,7.146232e-14,3.311910e-08,4.277218e+21
src,0,0.000000,3.162278e-08,2.047222e-13,6.488512e-08,7.606088e+20
src,0,0.000000,5.623413e-08,6.137754e-13,2.675009e-08,1.352575e+20
src,0,0.000000,1.000000e-07,8.201345e-13,1.823192e-08,2.405256e+19
src,0,0.000000,1.778279e-07,2.730448e-13,3.150689e-09,4.277218e+18
src,0,0.000000,3.162278e-07,1.105641e-13,2.522304e-09,7.606088e+17
src,0,0.000000,5.623413e-07,3.602018e-13,1.679173e-09,1.352575e+17
src,0,0.000000,1.000000e-06,5.966932e-13,2.245332e-09,2.405256e+16
src,0,0.000000,1.778279e-06,2.899081e-13,1.543491e-10,4.277218e+15
src,0,0.000000,3.162278e-06,9.038812e-13,8.378136e-10,7.606088e+14
src,0,0.000000,5.623413e-06,1.426677e-13,2.151362e-10,1.352575e+14
src,0,0.000000,1.000000e-05,7.291973e-14,1.138590e-10,2.405256e+13
src,0,0.000000,1.778279e-05,2.173580e-13,1.459475e-10,4.277217e+12
src,0,0.000000,3.162278e-05,8.337470e-13,4.715526e-12,7.606087e+11
src,0,0.000000,5.623413e-05,1.165132e-12,2.606870e-11,1.352575e+11
src,0,0.000000,1.000000e-04,5.184583e-13,6.731711e-12,2.405255e+10
src,0,0.000000,1.778279e-04,2.190643e-13,4.175488e-12,4.277215e+09
src,0,0.000000,3.162278e-04,6.175122e-13,5.559961e-12,7.606078e+08
src,0,0.000000,5.623413e-04,5.305743e-13,2.155348e-12,1.352572e+08
src,0,0.000000,1.000000e-03,1.424913e-13,1.225580e-12,2.405246e+07
src,0,0.000000,1.778279e-03,6.321047e-13,1.495669e-12,4.277186e+06
src,0,0.000000,3.162278e-03,1.806078e-14,3.388692e-13,7.605988e+05
src,0,0.000000,5.623413e-03,2.143179e-13,2.205581e-13,1.352543e+05
src,0,0.000000,1.000000e-02,7.407086e-13,6.594833e-13,2.405154e+04
src,0,0.000000,1.778279e-02,2.156306e-13,1.054761e-13,4.276886e+03
src,0,0.000000,3.162278e-02,7.529792e-13,2.592150e-13,7.604999e+02
src,0,0.000000,5.623413e-02,3.331472e-13,9.784228e-13,1.352207e+02
src,0,0.000000,1.000000e-01,1.248788e-13,2.105944e-13,2.403965e+01
src,0,0.000000,1.778279e-01,5.513150e-13,5.637881e-13,4.272420e+00
src,0,0.000000,3.162278e-01,9.731097e-14,3.655381e-13,7.587000e-01
src,0,0.000000,5.623413e-01,1.412108e-13,4.835023e-13,1.344431e-01
src,0,0.000000,1.000000e+00,5.578009e-13,5.578009e-13,2.368525e-02
src,0,0.523599,1.000000e-12,5.081686e-13,3.614954e-04,2.533232e+32
src,0,0.523599,1.778279e-12,9.777406e-14,2.331631e-04,4.504794e+31
src,0,0.523599,3.162278e-12,3.929723e-13,9.552185e-05,8.010783e+30
src,0,0.523599,5.623413e-12,5.018784e-13,6.215257e-05,1.424541e+30
src,0,0.523599,1.000000e-11,7.444570e-13,6.182519e-06,2.533232e+29
src,0,0.523599,1.778279e-11,7.154352e-13,1.647032e-05,4.504794e+28
src,0,0.523599,3.162278e-11,2.580374e-13,6.733939e-06,8.010783e+27
src,0,0.523599,5.623413e-11,5.520555e-13,7.056308e-07,1.424541e+27
src,0,0.523599,1.000000e-10,9.141864e-14,4.697327e-07,2.533232e+26
src,0,0.523599,1.778279e-10,4.851008e-13,2.075683e-07,4.504794e+25
src,0,0.523599,3.162278e-10,3.723549e-13,1.388451e-06,8.010783e+24
src,0,0.523599,5.623413e-10,3.853525e-13,8.302935e-08,1.424541e+24
src,0,0.523599,1.000000e-09,6.266541e-13,2.479859e-07,2.533232e+23
src,0,0.523599,1.778279e-09,3.588365e-13,1.405320e-07,4.504794e+22
src,0,0.523599,3.162278e-09,2.127053e-13,9.577526e-08,8.010783e+21
src,0,0.523599,5.623413e-09,3.768729e-13,2.704976e-08,1.424541e+21
src,0,0.523599,1.000000e-08,7.524437e-13,8.866321e-09,2.533232e+20
src,0,0.523599,1.778279e-08,4.822680e-13,3.350305e-08,4.504794e+19
src,0,0.523599,3.162278e-08,4.499535e-14,2.156425e-08,8.010783e+18
src,0,0.523599,5.623413e-08,2.884297e-13,3.674712e-09,1.424541e+18
src,0,0.523599,1.000000e-07,4.382070e-13,4.892345e-09,2.533232e+17
src,0,0.523599,1.778279e-07,1.218258e-13,3.367715e-09,4.504794e+16
src,0,0.523599,3.162278e-07,2.461682e-13,1.546588e-09,8.010783e+15
src,0,0.523599,5.623413e-07,8.300920e-14,6.019170e-10,1.424541e+15
src,0,0.523599,1.000000e-06,2.278463e-13,4.660699e-10,2.533232e+14
src,0,0.523599,1.778279e-06,5.065785e-13,1.048621e-10,4.504793e+13
